mode,agent,provider,model,api_model,dose,seed,sample,step,prompt_sha256,response_sha256,cache_created_at_utc,collected_before_confirmatory_freeze
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,14,f771c06bb88cb07221090b757f37335a0a0bc92d797b06f949f91e1d43f27d35,3b9578481d7b1d93025995207598e6204d227e6088ab2b791e56f6579b2b0806,2026-07-18T18:22:58Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,15,4b19613af67de9671d2a8c266d083cb6f1fa4e46ab83d3ce5f4dce1d67e4b49c,f8b6ee3c9f085accf502265b407ca2713a67d4ebe64a35542e0612ce0d058d79,2026-07-18T18:23:03Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,16,6dcc2c64fb0ba4f7a6974857247194f03fdec1450c0cc49883d8abcbc4e6d3fe,a0c4e26bcaab7f61bb245910e4018ba3b2f1f8c39e7476f3a0b1e32806f12a86,2026-07-18T18:23:07Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,17,6c2180bdcf9b933276dc04bc4faacb04ebc8a2c8821c6c0b9d41d33a5f2221e9,a099cdcee78d99996a61ec32b7bad3c3a28314e93cb3fffa0236cde7a9e47b46,2026-07-18T18:23:11Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,18,583e0dffc9ef397b0aee2c1011d5ba4b0e64c4501e55b97f9d94632259fd54a9,82a0cffc91f3a7e1f87d9560c1ca616f951a881e0ccbe983892926557fb4d082,2026-07-18T18:23:15Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,19,bc3e5f2147aae6bc370cf5ff7d9dc3132d7a6944b6bc6fa1c1e1ef9784076a06,136917f261887abcca1e864cd3f444477df6a16ec7820db8ea404c989ad2f88c,2026-07-18T18:23:19Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,20,291c38737e1326306c55d04a314dc7aaff56673824b7f8143e248d15b5161a60,d7a6b73ef3263e989b4e4944cf3fc67ba41e96c0ba50a47186f170b853052477,2026-07-18T18:23:24Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,21,defe82104e46d89c1d5928d5ff3d5cc70db9040bee89f30685581d86bdb8fed8,671a00c59f9fa67d4b40c2879dd913030fa6ce6ae49a7390cfbc72de6aa0e8a6,2026-07-18T18:23:28Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,22,f289a846eff5a4bc34e01ec6bb03a6fee8e525b56669de0cb54e57c6b728e1b4,0fd7393467bf60870b3531035c95f8441e3e759aff8356d88b63f9224434f1e2,2026-07-18T18:23:33Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,23,a3131a5f7633125ddcc1684f1e8c7e703842e3f201c6a1670074e1f6b4b2e896,eb441a48cc35e2affc190be5652ab97fd90a4ebcadb72e48a04769353acfd51e,2026-07-18T18:23:38Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,17,2,24,38212964120bd2c3f02f391f3c15e13e2a28fda0b4cb7126ebb06741436beb00,75c6eb63e8486b842bea745ffbae9a5739881a3393c99198f67901aa33c80bb1,2026-07-18T18:23:43Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,1,04e2d665771ce5042bd0b4a639c126b75f30bd31777e2a2a65c9e93a897b3033,ddb228852da143ef71bc35438a626f704f95a0aed53991b6903465e071315351,2026-07-18T15:14:08Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,2,f1a307f4ceb7e8d1a67107687a0b5c8b19039f999f270da4af0a529c1113a2d1,d71496a4c653c67f05d0eff80ca166975fcdff2c8f62871d424b39eb9a2701a5,2026-07-18T18:23:49Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,3,daacedacf9ef95997b40821ee932180a694722f665cfcc7a783241406c51b8bd,8631e498916797a6b0097f522fe67bd3c113f769ae1bad1d7be06cd485b43f13,2026-07-18T18:23:55Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,4,d8c632300d730979e15bbbb85e7b010c2f36ae1ad7a27b0bf5336c6574adcd3f,6080437d371ec6a707bd3b313deb8992e8f5693317c4763be0fba2201106688f,2026-07-18T18:24:00Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,5,57f2a389c594e0ecc2eb3cffd7e10ac4ad110b54216b1bf69a716d05681de375,3c0981fc3eb9f57f71a470eb56f9b43566b3d4c5fdbf646e20674c69855b435c,2026-07-18T18:24:06Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,6,3c629389f2f7f4decf4183b2df217bee818902ece51344bf6a4dd5d8f153c424,e858c26629445259acd4ee8073a52f8e4e689db043a43c85c0e9deacc707fca4,2026-07-18T18:24:09Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,7,e21e180bff1f0f53b9b1c06914d5cf3ff4b7704e6bf4edc08384dca3bee5d67c,a0c2dfef70eaa40a4d51eccfbef6b813023e493f4a8c659a77f87defda0e1bd6,2026-07-18T18:24:14Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,8,c3ffeb50312e24a4854f2b68f3493914b091e5cdf05532bad91003a94d78c76a,8cefee753a52f40a6c38b0cce7e9496c4394a8a510047100cf1cd6b69885c46e,2026-07-18T18:24:19Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,9,e35bbe6df48f6a0330f7e73f78794d9f184cdcadcf9e909626c75cd5369d3cfd,0c67a2a630333c3bd2cedabbc265d3ed598d6f7ae48ae1c59508e0ac75955a1a,2026-07-18T18:24:23Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,10,544104e9cf7862d39d1410a7b1d6dccd76eefa5387330f23b8e114cfedde4978,e4a863472210ebe30c1922f8804df9a14aa604fb54225f5d0aaaf4031812332d,2026-07-18T18:24:26Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,11,7033c4c77ebf5b20934e9f590d182b73fa9ad9437407de94d4d9a22021c26896,c1fc36aea8a1d00db6db1483d8e696477eb176544b26f9ecf4d5e14fd38b8b86,2026-07-18T18:24:29Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,12,eed6c1ee418d7e5fe01b0c094090a163c52eafc695a77107c6c8a6f22bfbdec9,eb184fb1f976e565e23e31e30ea114f34fbf1e78656c34492fdc85851998fe35,2026-07-18T18:24:32Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,13,c2e5e7a70c9d69e917eb990aa42dc83fc06671a294162bf39b44396e2588f151,26c6387306c544023d74bca92d7d98842734872b987d5f063d7cbc6d0c5f13d7,2026-07-18T18:24:37Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,14,16ccffda1f03ac3a3cbd86a8ca860b99604568c18b72275e07afdfab151f40d1,dfbef82027a10386956976cfcd0505e2bcf438868b2c66d556d00b8babf7a28d,2026-07-18T18:24:42Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,15,772b5943cf090fb3cc284586d7a630e7a0c36c989fe3697c21448d0a0d5682f3,dc641f3c1ded52033791baaf03e1d4acec5c956e0f345e47a9a998a903f4ae90,2026-07-18T18:24:48Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,16,0e7cf063f3d9f8999beb8e9a276a8194d4ed1b12617daf9e6c84fecdb2aab413,cb99c76659cfb7dd040df749179644313b50216df7315ba19ac55c526c078be9,2026-07-18T18:24:53Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,17,16e4846dd932db13b4f631105a7b47df34207f7e1443950eaf6df5fc1000bffb,9a2938b6e4f2dfba20a551408449da1144c66b8d676ee74df222e4a30cfdfdae,2026-07-18T18:24:58Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,18,bc04d8d14ed638f1080b8a4ec5b72d18b33b330e7f900f1cb525e9f8be2b3161,b59b6ad853c763d12f30b809d5adc336dd9879bd2f61f5a81cd853435e1d37b0,2026-07-18T18:25:04Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,19,df8f5360d29c9e345d62692f0b59129511160c3a74b9164509aeafa2806a8220,1e47b5e3ddb6c0e2da33099fa9ece3620c00718149cc58a992013e52c3a871f1,2026-07-18T18:25:10Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,20,53f0fe808279566908afa24bbf1d0c0fe49b24027390ed3d5163ddabd69b3303,54c3108f7ff1104ce77a5d72f8b781ced211bcd7dfe1af33a57c27eeb89a9445,2026-07-18T18:25:16Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,21,673ef56b566e885c31ebb663d00de7f37fa860a8efb8a7adc75060f6da4762f9,63a4b9ffe2b82fda2a22e1d19c182d553189a9dadecf30a9302eaa47808fe774,2026-07-18T18:25:22Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,22,0f5529f79878bb938af0bcb2a6a4e7027a145aaf7ce0570be625dfc9eabf1fe1,5caa64036af6661ef854f7297d19adf6b3af0239e3b66064132b1d9351eeec4c,2026-07-18T18:25:27Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,23,17cc32d6050e656c76537a80c8f885c43e7a228503b4e71626417cd9af1dd72f,9a05418c0ef7eb686159c44fd23c83d033712d9c7bff51461ca951248bf5cdbd,2026-07-18T18:25:34Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,0,24,47dadd6e20caaa0c0f9bafa4437019595fdc70d2bbb4cacecfd29130d80049d0,3ca43a9f95c2cb06bd8cf04091ab62e27206f1835f5923bb27dd70af3328da79,2026-07-18T18:25:40Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,1,04e2d665771ce5042bd0b4a639c126b75f30bd31777e2a2a65c9e93a897b3033,5f303e6fd0734988ec4e97182429f236002848abeb85652f25ecbf0e2cea0788,2026-07-18T15:16:17Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,2,f1a307f4ceb7e8d1a67107687a0b5c8b19039f999f270da4af0a529c1113a2d1,041e5858a19465348960bc6b22fc07bb25b57682f7a14b53f7bac24b2b3a4bcd,2026-07-18T18:25:46Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,3,daacedacf9ef95997b40821ee932180a694722f665cfcc7a783241406c51b8bd,31b56f0e1ac47133ba1ee7c1f419c0cf2553626e39e94eb85c9e0035636504dc,2026-07-18T18:25:52Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,4,d8c632300d730979e15bbbb85e7b010c2f36ae1ad7a27b0bf5336c6574adcd3f,72e109a1e4e6ecc719196ec0c19fd03d13d57e2c9c63e171dbf769ab26ee8e25,2026-07-18T18:25:59Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,5,7ed6e53a614a1ec37c0f9154f428bd917cc23598e4d6e3a228b29f1dc00564f1,798f23e3157074b95d1a3718dd5bf80abf3f47ac6a19c0e588bfa98fcc4f9c62,2026-07-18T18:26:04Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,6,6170ec7eeee4bf5f4a29a43670b86e579f8ba66daa6369e24acb35b3d21a52de,be36043ebe5e4e19490a87fc417197bf5fbcfc7874918a6ffddef735b7ec2b22,2026-07-18T18:26:08Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,7,daef9971fe02ebc7155788ae03266211b749ba7a98799fe39e36a405b256b167,4aaded8417d28c560bc5d3137ea9ab9e1b0ed4d03680a864547ff83e52a848be,2026-07-18T18:26:13Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,8,562d95e999544c0569eee6bd5e7dfe55cfc9b1ec8c752007d8ef21c9b5252127,adf3f4a3553a229822766d088a858586a5796ceb6fb30c507f2ad257a7075ade,2026-07-18T18:26:19Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,9,bf3fd8cc50f42037b6231c7429e459e1d2ff1f4e12a6ace73598953568ea4dc3,561d08b5646ade762738b444662d9d2cbbede4f1a3c5f6ac84d6719b94e1dfd6,2026-07-18T18:26:23Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,10,937fb46c99d60c604dd0baee4e58203083bbbea2110721b0bdc0e3fa232fa597,94176d110119f031bdbabfdc0153d9825924234bbc052736e7f21eddcbbdc501,2026-07-18T18:26:30Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,11,587fc0223955d2c749b6b41cba3a6328a31dc84423a086e1e3aff0e9fb6ca43c,49350838e8415f27fa8b8bc0c30a9f30b6dc0831953327061d06dc32dd2e470b,2026-07-18T18:26:35Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,12,99e1e45fe9041d9254f266453d5f56e5c1390df397b6d6f33db35a4dc8584461,1e5cd2f8394246a2be2eb655cb40efdc1d7f09d64a2d948553ce1c7ee7fa47aa,2026-07-18T18:26:41Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,13,fd35fffcb002befa34c8cbc48afc767e0569bd9d5289f3bf19e6f88bf7bcfb58,abd04a3d405482eef3828609d70b0927578d7b2537fa8b87bd6b286e233e63b1,2026-07-18T18:26:47Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,14,8f60dff6ac3badee4b4e4a1aacc71ed37fedd7fedd6aa1f180ae05c1947f28d7,27ec5fa05e7eaf3b5d190118080a41713ffd7e798a24122607b7eff962c707d8,2026-07-18T18:26:54Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,15,e0bb8963323a2a09c5469f86bb1b42d423ba2b1b2da64aeac1a67035780d5ca5,1e7993b99ea7992173fff17edd02e6be359ef12a9ff7c7fbcedfecbf9272cbf3,2026-07-18T18:27:01Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,16,bea1b8db0b7db742f51e23cf7098f70998e4393cae342c0894ade2c43cfa2376,369f22fe745eec67b24657191ea1623eaeda6acbb27bd0a1a202f65e35130b66,2026-07-18T18:27:07Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,17,4b464979e3a37748b7edeb3082985b9f09fb93c48402cbcbb05614d2627e080d,1ef79a66f0d08c1c7aeeb788225c4dba21c3352f8397b23de4b776f32d8f965e,2026-07-18T18:27:14Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,18,13e1b5c7ddd7e3af638d838772c56faec875310fba191b5d360f96d66c8266b6,7863a06a567a5f3b6895d367eee54d1629dcaa79f7e283c852cdfc941f2a68bd,2026-07-18T18:27:18Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,19,90b9c2d26310abcc9f47bc5a3270232f88a373eb3f50e4f00a0a192fba75dc74,a7a490b5e46ef1c146e48ab535e58a936001941f9d1e27b8ef7a201a48e39bf2,2026-07-18T18:27:26Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,20,d22816fd918e915fdf2e9a2e4918ee5080b71164d9b76d1d37343876a8f117b9,cf74a61f2a5cc44b593380444c37753ba9d8379fdf2555a37a5c06d59f6da26c,2026-07-18T18:27:35Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,21,50828ba30fe14c1575cf251f7de9244cbb28a30e9a89d7c05b1c12deae8abc53,fb0f1180548d4feb17b8df8177bac239812de137d841f120e6ddfd64a97c6f48,2026-07-18T18:27:42Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,22,ccbafb0c4fdf745370483099a8c126be7fa9af34fad03ab78c3c05617c023094,017163f23eb5c927b4ca43b5740a4f664429c7c04bc04fd3fccf020d11b92fc8,2026-07-18T18:27:48Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,23,6858c836134c17f5e000327a14e98354e4a1876d4f4fbf1d31044bd15550907f,43ab72095b254266af88f33cf7bbc10e0fe11259313532c1b8d008fa91e0366d,2026-07-18T18:27:54Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,1,24,08251c6b37595d33a1af26ba1c36362fc5a80771a2034db790dce563badf59c4,aaa0a70698bc6ccdbe58b1cddf41607a4640a82d03758e3b3ec6f3607303b66f,2026-07-18T18:28:01Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,1,04e2d665771ce5042bd0b4a639c126b75f30bd31777e2a2a65c9e93a897b3033,fd5c5e2efd3ae88f34bc7af64f1ac3c72ea59052a83e148ea85c00896e7b793f,2026-07-18T15:18:29Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,2,f1a307f4ceb7e8d1a67107687a0b5c8b19039f999f270da4af0a529c1113a2d1,5d0e73dae7d6eb1eb7adbcbcaabb8e27ba3e61b1a8c29f2a5edcb5c5f77c963d,2026-07-18T18:28:10Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,3,daacedacf9ef95997b40821ee932180a694722f665cfcc7a783241406c51b8bd,48a43c7dfd93bb0a0021495a4cd33a7b7ca8f26f384fc7e485e182b05ca2f4b4,2026-07-18T18:28:18Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,4,d8c632300d730979e15bbbb85e7b010c2f36ae1ad7a27b0bf5336c6574adcd3f,d0fc87dd686611200bb65b43b454261d1e49cc141458899463251dfadde166b6,2026-07-18T18:28:23Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,5,57f2a389c594e0ecc2eb3cffd7e10ac4ad110b54216b1bf69a716d05681de375,e1f8e961f03c0f0a1823e5aafb4d92b84b485d58ac2b284e3e86666a19c9c959,2026-07-18T18:28:30Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,6,3c629389f2f7f4decf4183b2df217bee818902ece51344bf6a4dd5d8f153c424,e858c26629445259acd4ee8073a52f8e4e689db043a43c85c0e9deacc707fca4,2026-07-18T18:28:33Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,7,e21e180bff1f0f53b9b1c06914d5cf3ff4b7704e6bf4edc08384dca3bee5d67c,2e899aded96cdb99f8195f6181c8866ea5700ec5fcb322574ce8851ba69ad023,2026-07-18T18:28:40Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,8,c3ffeb50312e24a4854f2b68f3493914b091e5cdf05532bad91003a94d78c76a,bd2e976320974c208629faa5ee070ef76cca6929387ac16cdaa15968749be191,2026-07-18T18:28:45Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,9,d1695265309473e355168571fdbf4943d91cf6d0ca9e07b2d0b382ce4cbc444d,1eca39a4fc9c2e7ad1fce327751d112fc482870381f6a1369f678b0916d5b943,2026-07-18T18:28:50Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,10,6762c31c2b25bf63b89bb91fc6b225de4431d83469d4438d2c5101d4c23908d0,11f70dcc1707607f68e69e5b01b1481ea03553fcd2f58e5b411b725e53e09a7c,2026-07-18T18:28:56Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,11,a810f2b67764d43c23c90714658c8089fe1e503ac548f28a9eb593734869d761,e75b3ad6d2552eb69ef014c033910b66cc3741edb84bfc3b40a56e6ad956f210,2026-07-18T18:29:03Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,12,1d0001f21d064a3b86b19d6600ba6e0711c12ce1ec61cca5358eeab05ec64807,24d94a135c7f68deb339d9fe30ee0e0d7038079b0f052510ee6220e44cfbda44,2026-07-18T18:29:09Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,13,465384888dd17a97bbdc242dfb84357c9cba2e79237c27e1f2f26da96ab26be6,eb1d2a75b994e3ab419980f1b96ff1029669039211350819c85f55a934422a6a,2026-07-18T18:29:14Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,14,b35da1a513522f0379eb8ae86452a1612e36671841cc81b905623ae6b6fad746,730c5e2f9286b79f36a35b37b3a247b56708c59bca2944c91b1051447431a905,2026-07-18T18:29:19Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,15,2b61c6c78fc4cfbe60154ac0cbbf62b4095616f36e8cc8ba5da9ae036f9f53ae,1801b76aac8235f9a4ce5cfdcfa9961447042e797b5731f3252b225178ec8676,2026-07-18T18:29:23Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,16,f8bf8322697ec220516f0da0a7288537d613f28341c57efb8832c718654d4638,0e1e50bdb9aa88213be8a275c9d2a60742c07cbb3fd6ce1b8e05c59f53c30911,2026-07-18T18:29:29Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,17,b193bfb6306a68c64271df2d27a1ee71a625a41443ac4053e974d53d7ecb5605,4a3bbac4afbde68f8e12acbaec7a9a1cba67269512fe98b5505ce47da0526bb4,2026-07-18T18:29:34Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,18,1042d1d45d4302104d811e43448193d3f79bed253c0a177e498ef270657fbc38,82c6a33a1108eee0e6aeb6b9e8e0289cca5b464170d36ab7a4c1b159ad688fde,2026-07-18T18:29:38Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,19,b1acd9568bdc8f60551cc7d78cc87eabe6766f2ac76b7cbc96013f519a92a553,deb8d631b5e911f65af79a9076dcebe578633049beb014ee59a05188043d7cbb,2026-07-18T18:29:48Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,20,5d980c1f11ee5f9ed1c75da5abf3ebc451ca46336ab80735717ded69fe6fbcc3,49ce8bf616433563a30f31cfa7ebdd66a1d46cf3f6d8ba3aa0ce5800870271cb,2026-07-18T18:29:55Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,21,974faabc51ee4ab7d938836ec0b3892f080b32835eb0356d0d5133bade01bd35,454bcc794c06ca053359a9d8a66f5885b8d82f46633c4be92a35876cfcfada5e,2026-07-18T18:30:02Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,22,659010e374409deede8a28768afcc72957bd694f6ae814540b265b8ed88a280b,f555498b19eba0404e7ca7e2d9bc9227c17476247ffbc9cda37be1cd9966d906,2026-07-18T18:30:08Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,23,e21ea13b240bcc65669b0b45725a3578f5111f05f17b9d552391c20cbce055b3,3fad8c47aa2d3b55b5806b4ee97b1aebbda697287c7b0cd8d6924829ee05314c,2026-07-18T18:30:15Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,18,2,24,aab7d17a661ab86b3f60140e418d2d71d7dcda1f40bf9b9b685c414b1ea53d1e,863e62d7ae9d164f2a6771ac87bd015d6da08fa8dae3ea68b66ac7a3b6aaed77,2026-07-18T18:30:21Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,19,0,1,cf577b32c0b2e5567c4c0b95f2cde9c58eb0075246181e4a992c0632925cccda,5d7039d006e2ac6d8a64dca5970934c0873d6fea8709d69d5e184c7223fd8da5,2026-07-18T15:20:51Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,19,0,2,0e2613b363fce96a9a02752680deb0b81d1d20f3d1cb42b79d7acea42dc5a9e5,2fbff9b298b45f31172aa6a55a8d49f2d67d6d0a28657d00b6eaf56bd1473537,2026-07-18T18:30:29Z,False
neutral,deepseek:deepseek-v4-pro,deepseek,deepseek-v4-pro,deepseek-v4-pro,0.75,19,0,3,7caaa2da2318033e367e184352a65239311b7417906f8902c4dadf68c6059263,84f97ade4edab8bf811c026dc6175499ea8c0eaa9eece4a33ab523e344d82db0,2026-07-18T18:30:32Z,False
