protocol_id,base_key_sha256,provider,model_id,model_version_or_release,scenario_id,contamination_tier,seed,sample_index,first_prompt_equal,first_response_hash_equal,first_parsed_response_equal,first_parsed_response_divergence_step,full_response_path_equal,full_parsed_response_path_equal
trellm-v0.3-protocol,sha256:c0486cb558e4f98fa1824719f83468aa34d8c84427ba20bab46b2d1aed6a316f,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,23,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:c2f3d08cfbd15bf9f260502e1c7b1054b85e6fc4c17636bbc50f846180cdb59a,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,53,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:c3ea5bff0ff32642f5d50df1e52554a31286b370923b6e9be39dce0c0195342a,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,43,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:c44167fc24a004de5c41c99e3bc1c6a5100f829c81fc48ffe5d6c506355218c3,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,23,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:c650e108244a2ae5a03d7383d9f5258083a8147b1e002e183ae5d777655170df,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,11,2,True,False,True,1,False,False
trellm-v0.3-protocol,sha256:c6e4a7b8d35e0873f5dbc899eeb39b4cd5f0e565af0149852efb002a7b2a55bf,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,37,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:c807ae5419c97671c2fde2ba43f0492a14dbdd52209e2e857cf9c29038c63de1,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,7,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:c9f0fce2c65facd5226e1258c68c9b306eb3812a5ec3270f654b080adbaa9858,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,47,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ca37707160a11c4eae683ad7b8c0df714ae35f4ba16b5cb8550bf1662498855b,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,47,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ca638b5388f0fbf144fd24a124a55857642a3b086252be374544fe2e1d6a76e3,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,17,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:cb04b6e9a4b7914127a27696eb553db3ef65f9be5a7273079b8f6cf8396ead71,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,11,1,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:cbc98f1d5774dc388d081e24344b1b67082e7ea1a9214dbb23c84c946c039218,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,17,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:cbe28449f71f1f0dac2e3ac135aa1ea164175ad99b20978f005a1b2eca66f1d6,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,23,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:cc1526a7338e96181c31f164a0053e1375817207ab563a9699e46052220a4c04,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,11,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ccb0e7aa48b9695c2b81e3c55efceff70dbe18e4f1853b02332b5887ae60b440,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,47,2,True,False,True,1,False,False
trellm-v0.3-protocol,sha256:ccf49d0dd47cbf207c965e9f14ffe067046ef33e174ae9c5f4bca4c55e491c2a,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,37,2,True,False,True,1,False,False
trellm-v0.3-protocol,sha256:cd201de49d2f8d22e9fa81d7dcf8a3420731bb4f60b1d718dc90ae52a68d6ccc,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,17,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:cd31a3e78b79cabea8c7b14b9f8e4930f92581de40cbac02c917e6b87fdab78d,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,47,1,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:ce2bf40998b0f0e8dab9e68c8e4eb66695c2c92355e0d4e95c4391b0beb0283a,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,47,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ce810bf20484ff69fa5a200e05ad97381a0c33d60f6a2ebf4e8886a3fe789ce0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,17,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:cef48801c0b60589d1eadc97cd8e07a20fb3c902be87fbbab0aa6e69af74382f,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,31,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d07fbdb4a41e6833789c203f6d3a7c0ded858328b5e440b8c7952ce23586709b,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,17,0,True,True,True,4,False,False
trellm-v0.3-protocol,sha256:d0a7642cbe7ace4c49b3b2df7e900fd936965f0fdceede42741cdc385b212cee,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,53,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d1b26c02881ade7a3102ba1c5b4a62390ef34d63e664a9730d54c4c40768775a,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,47,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d1be24b9589277b7ed2c964de0b011db24fd953f9f87a693567c18306198406b,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,37,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:d2289d90ec662aeb1cef52893dac6ddcd57a47e2a7cc0f3207ad06d670e800f8,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,43,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d28c71397e0818e65e5194d1e036ad3c398a1442f2a3c44cd7dc8df12f58bf44,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,37,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d31e2e7d06f0bcbf17e4c4aab0eeeb582bbddfc128faf916741983f6af51718c,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,11,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d39a2f177f2b11405c923ef4fee2bfc8a59a0520a9bdd611c3b31d5640bfada4,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,47,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:d43f9e80655359ff5df6166ea5d656248eae9dbf812cce57444c88a4826c35cf,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,37,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d44dd08a30db1a2140e4f506ef5a0d13f3ed76ee6e758c9bd9f16a5142346b6a,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,37,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:d49a3da31dcccca82b1346bf48c69333b863d6f36e26ad131df67eeda3e64441,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,11,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:d4d2c2c864cf8b2a4112f14b35e9586ff53ab8a0eff50c3f9298dd1de050eb7d,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,37,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:d559e3bfa627a039d9bf5481407048391c6499c5a780cd61db95a0b1d531c06e,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,11,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:d5965199c172d42c08a106efdbee4b48ee8bf95cc7024df2ff4d7bfb310883bd,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,23,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:d5ed47b41efc8a030cb7c813cd8c081f9b1b9e06bdf31bc17cc3bf86fe5eccb0,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,23,2,True,False,True,-1,False,True
trellm-v0.3-protocol,sha256:d5f23623a6b7875cd235efeb173e85d11d1a0405f2db5295ceec04418f12f7c6,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,31,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d6177422e73d1cb2d3be0cf4e167b716f2fc368c39a982d4e795b2b04b09e8b0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,43,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:d65983b52a97242b61c92799e87ba223ec1e9087df6551858d2cf15650b2d5d2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,41,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d69aea5437f85abc828e9b4f1042cbd9a4ed4926d8c06e07c68c0df0947d351d,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,7,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:d7670924a12f5b917976f435f2fe91e0307266caffcf0677ecb8ff4746cd5258,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,7,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d85ed185684151b2aee51920739dc48ed68a5a30be89c69d4ea0100dbdad1ddd,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,43,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:d99ec8a37c982a7d0a956492b226e89ef5a27a21b1917767eb0bf15159b2b8d8,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,41,1,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:d9adf0841153510b67820c38f48c348402acb1dc87748b9ef777429cc38e336c,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,11,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:da2130075c0f6d5048d914b1a433ffc31b47625ea4f0697a1162c747e5d6b989,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,37,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:da7306756c4ca3520aea5cacaf62124a8496d86781ba2099fd0bd99232e2debd,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,11,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:daa321d00b2abdfb8ca74246223f297413ddad543cf02c056064188a6ae2ff2c,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,37,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:dadd55b70880c5f0af2b2d7293756ff8591915429529c3bdba98918c98760f5b,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,11,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:db354f939118e4c5aa5424aa1a6e00a3ff3002215b0fa093ad213e13a280d595,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,37,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:dbc38816cb32134e1f0e754d5b1537ad258eac2ebb6d14f3dc2f25d91c1ea6c7,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,11,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:dc7e32865d7808262bc3cf47bb844a1798496d39f8c716b2f3b6e123c41b8955,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,53,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:dc9e3c0cbfe0af8224a18a11aa369d907cd625b3a2a61ef785571d7ea7bd9af0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,31,0,True,False,True,1,False,False
trellm-v0.3-protocol,sha256:dcb42c8065cee96c91d7bd59d7de408e9c03642654b3375aef95467e3d43d0df,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,31,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ddab94ac2d3ab9843c0e0b3e9392f2f4a0fe40a509a6055b2f171aaf29604991,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,43,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ddc2fc470652532b59c614b560795864a3a656fb13671907d8e6de3443bfc5ea,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,7,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:de023303ecd7ab6c535843e411c92af05b3c5ca2ce9340ceb2c8e464605a28e2,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,53,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:de8094c87dffbdd73f62241b85690f5e38d32b4f133be94d4085e6cc52472752,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,17,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:dfa615c110ce0a7b5eb48129863df2070644b39617bcd4366eeb7e79d697ebf3,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,31,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e0051738480cfdfe0ad8ed586d7a988a3b1f4b9121e77e1f8543c6523555bc2d,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,17,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e032705d12b1688387b3f3c9c42b313603d8b24b8e7d710cc30982deb8bad17c,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,37,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e22b61a0d1bf9233bb93058148f6f9c8f4eb334a024513efaab4249c729dfd80,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,23,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e34ab7911791119373b1d0f409a0431a68f4d3e68ea206f4dbbf07416303c456,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,31,1,True,False,True,1,False,False
trellm-v0.3-protocol,sha256:e3ff830b925bcf847554e89fd57c536eaddad82edec507e66266de1413094458,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,41,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e4bafc032d60b6fa8c7741a2268c13ca902dcfee980cad31a80c0a8d420560a6,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,53,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e4cdeff8259fa1019e860ea92c75cc1e419825e6f8d3db2eb5b083366d4966f5,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,23,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e4d1bd49b941c0ee28cf4fac78488ee45829487784d7bb7137fc266a5a30b93a,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,41,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:e50fed09affb2513e2171e67bdf48957204d38f09f50d4bd1409294837c3e46c,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,37,1,True,False,True,-1,False,True
trellm-v0.3-protocol,sha256:e5668d53b95b23219ac33b439e1a546aefced33c8bff9f56642de9a045784e2a,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,31,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e61619b2983c2da614c6071ad734b5aeb04524d6ea23d319f6fc8e90eb293124,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,47,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e660ad71e9012333369f86b2d8a1fa2e87f205f884bf8bee4d925d6c3b322f2e,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,37,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:e7cb66534ec87809eeea9ebc48947da2987e13fe86a6ee012413ef0af2356016,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,41,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:e80e76868622caf4712609c54bf0b4b334ada312a8d35d025bd61c784acecd06,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,17,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:e914064fec91e6f9977787e9aa665f1e09bbfd22382914dde6d679dce4f8a2c9,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,7,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:eba6cd3bb81830c6138cc3db87e4a0f2c0ecafa8c79a5712dbb5082433f8a3c2,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,41,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ec8b117face16aa30b5ae6936c1aaf102e319a49075ade1f8d21cf85a036918a,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,31,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ec90f9e44130639e4452da6b660f06f845d24c61534924d48d4c698fa117120e,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,37,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ecf01e981d895b765fe2546c7efcd160c779a6e3451ce758dc03e51d7e51e259,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,53,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:edf7685c699fae143471a722f187387f6d624ad78fa493d5586c6ce52ab89d2b,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,31,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ee93ace0fda35b5c60c49e51c428cff16776c34c19bafb2518d20dbfad6acead,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,47,2,True,True,True,6,False,False
trellm-v0.3-protocol,sha256:f00022b5ad70b7c8d065bdf33676fddaad1e8000d41fb0782544a00dabc81920,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,53,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f030e5828cffd2fa0dc2144b62c99c7caea76174dd262c48ddd47615a8950a6b,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,23,1,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:f06ef9d542380f3e8425ff4945ae992c79acda41498c34eaa5a7d38738cd83ea,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,41,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:f1a64acb344cd22462be6a15487e0cc5f7c54e9da95039c47579a0d128545ab4,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,53,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f1e03495672bd26540f9387839f49f5432ccb2d62cd19c90a0f5a28e6d0e8c2b,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,43,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f235cb47d2427c42ebce64d5bac2777486377652ecdf06da853bce79f708841f,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,17,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f26d93113878f26e1133c0120220673825a192e7d3a14afd5a66ec9c53d272b4,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,53,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:f349bb92dbfe1bbedbeb888e6caebd7989ac10a536d0a95d24d70fa3d087f275,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,41,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:f34da62b3d2b5131a58e1fd2f1a444f805c98f126a0facb30cbac346368df564,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,47,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f3c58a5de129209b03079e70d976200e9e2e13e55b64c611c037bb838b21cd24,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,47,0,True,True,True,5,False,False
trellm-v0.3-protocol,sha256:f3ca04f2dc04f3c657a577386e071aa1c83de065f48bf8315628453191be184f,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,41,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f48a21c6cdd3edc685d66e60c9295846c66ad0b8a844bbeea2302557107e12f2,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,41,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:f6353ad82b56c7bdfcb3a4470bb29b95a82bf7c3c6fe83780829fe2c08ed0e8e,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,53,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f72c1451c2a1818b1469b58bcb7c3a10c0d7a3b99bee680329e31807a6036cb5,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,43,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:f748aa2596ced8b285d3345ce354faa58f27735200fd34c27dd4f7d298e79d96,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,41,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:f80b70af5989588aba464fc538fe223d39a33b5cf11b4a607264e9b65b1a2ad4,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,31,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:f8140b7f9d8e6c2ee5d46049d183e34d4b82e68f6d104a8270f3df7628bf8343,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,23,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f84048dcf3dd456e3e57d9b9c909cf02b7c1bff73f11a44c59b81feace25e5c5,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,41,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f84cb8e49db64b7a38d05e5df5f4cb8bd5183e7c8f0b227b01cdfa8d98359b39,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,43,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f86d09711b7c0de2c36209a7b35b83e94dba78ef683eb47385c6114ad6bb1816,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,53,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:f949f71bad2fc8dcecb477899e322edd7a7cb7c057c0209a08a00da0bc7ddd4f,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,7,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:f9ecaeeba8e2a07646c1fd97e7ef277aed19e926de1fabe9e1f3986e50689a00,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,47,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:fa8c9ea931600690e01016ef9117531f859fcb4482aad764d6de95658f7103cc,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,7,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:fab74ad375dc716b94ba1cd9ac98ddb1022a26416bdfd09ba083042b74480de1,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,7,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:fabde7b04a99a6880f73cd4386bf096e1bf183c916ecc04854c76faaff3e009d,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,7,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:fc59861aef2b491b42a007c07b3dd94c716fc70fec8807f72f9fb9d0ee4a0cd1,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,41,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:fcfa98ddc133a61059a33b4724cc68ca8513f8d8cc334f0256edc38b5d591275,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,31,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:fd28cbb0da98670ba9dd348b268401986bd382c11d8d97774364b505835e0984,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,37,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:fd31f39e417d8a1d90c6b52461ed856080a61f231f4a45e932828a0dafa386ea,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,31,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:fd79becff2bc1c6d5c30d57b43f0ed9896fc02e0b2e80523271c5f8be868254d,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,43,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:fde88cef241fd8542219cfff343abadac26e8cb0897c3c8c907bc02454d5ddf2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,23,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:fe23017925df9551b88ccec020e8d240bfd3cb969d20081218335f8ba507aba0,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,11,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:fe439c3307ebb163318b9d537c28ad3dfc674c74f74e1565f60d99652d2d9e0c,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,53,1,True,True,True,-1,False,True
